eval_id,mapping_file,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_group,provider_group_source,provider_group_confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer,source_llm_chess_model
eci,eci.csv,eci:0067,Claude Opus 4,claude-opus-4_thinking_16000,Claude Opus 4,accepted,qa_passed,seed-medium,Anthropic,llm_chess_inventory,high,Claude,legacy_bridge_column,,unknown,,reasoning,thinking_16000,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,claude-opus-4_thinking_16000
arc_agi_2,arc_agi_2.csv,arc_agi_2:0143:claude_sonnet_4,Claude Sonnet 4,claude-sonnet-4,Claude Sonnet 4,alias,qa_passed,high,Anthropic,llm_chess_inventory,high,Anthropic,2025-05-14,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0069:anthropic_claude_sonnet_4_reasoning_none,anthropic/claude-sonnet-4@reasoning=none,claude-sonnet-4,anthropic/claude-sonnet-4@reasoning=none,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,not_reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4 reasoning=none maps to elo claude-sonnet-4 with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0104:claude_sonnet_4_5,Claude Sonnet 4.5,claude-sonnet-4-5,Claude Sonnet 4.5,alias,qa_passed,high,Anthropic,llm_chess_inventory,high,Anthropic,2025-09-29,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact family row exists in llm_chess.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0014:anthropic_claude_sonnet_4_5_reasoning_none,anthropic/claude-sonnet-4.5@reasoning=none,claude-sonnet-4-5,anthropic/claude-sonnet-4.5@reasoning=none,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,not_reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4.5 reasoning=none maps to elo claude-sonnet-4-5 with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0107:claude_sonnet_4_5_thinking_16k,Claude Sonnet 4.5 (Thinking 16K),claude-sonnet-4-5_thinking_16000,Claude Sonnet 4.5 (Thinking 16K),alias,qa_passed,high,Anthropic,llm_chess_inventory,high,Anthropic,2025-09-29,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0009:anthropic_claude_sonnet_4_5_reasoning_high,anthropic/claude-sonnet-4.5@reasoning=high,claude-sonnet-4-5_thinking_16000,anthropic/claude-sonnet-4.5@reasoning=high,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,reasoning,thinking_16000,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4.5 reasoning=high maps to elo claude-sonnet-4-5_thinking_16000 with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0046,Claude Sonnet 4.5,claude-sonnet-4-5_thinking_16000,Claude Sonnet 4.5,accepted,qa_passed,seed-medium,Anthropic,llm_chess_inventory,high,Claude Sonnet 4,legacy_bridge_column,,unknown,,reasoning,thinking_16000,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,claude-sonnet-4-5_thinking_16000
bullshit_bench,bullshit_bench.csv,bullshit_bench:0003:anthropic_claude_sonnet_4_6_reasoning_none,anthropic/claude-sonnet-4.6@reasoning=none,claude-sonnet-4-6,anthropic/claude-sonnet-4.6@reasoning=none,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,not_reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4.6 reasoning=none maps to elo claude-sonnet-4-6 with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
delegate_52,delegate_52.csv,delegate_52:0003:claude_4_6_sonnet,Claude 4.6 Sonnet,claude-sonnet-4-6,Claude 4.6 Sonnet,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,delegate_52_2026_04,config_unspecified,unknown,,not_reasoning,,,delegate_52_table_1; elo_refined.csv; models_metadata.csv,DELEGATE-52 'Claude 4.6 Sonnet' maps to elo claude-sonnet-4-6 (base run); extended-thinking status not stated by the paper.,Paper does not say whether extended thinking was enabled; mapped to base run (a thinking-high run also exists in elo).,cross_ref_delegate_52_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0060:claude_sonnet_4_6_high,Claude Sonnet 4.6 (High),claude-sonnet-4-6_thinking-high,Claude Sonnet 4.6 (High),variant-compatible,qa_passed,medium,Anthropic,llm_chess_inventory,high,Anthropic,2026-02-17,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Same family and effort intent, but benchmark label omits the thinking suffix used in llm_chess.",,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0002:anthropic_claude_sonnet_4_6_reasoning_high,anthropic/claude-sonnet-4.6@reasoning=high,claude-sonnet-4-6_thinking-high,anthropic/claude-sonnet-4.6@reasoning=high,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,reasoning,thinking-high,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4.6 reasoning=high maps to elo claude-sonnet-4-6_thinking-high with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0022,Claude Sonnet 4.6,claude-sonnet-4-6_thinking-high,Claude Sonnet 4.6,accepted,reviewed_2026_07_eci_refresh,review-medium,Anthropic,llm_chess_inventory,high,Claude Sonnet 4,epoch_eci_refresh_2026_07,,unknown,,reasoning,high,assume-highest,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"Re-pointed from claude-sonnet-4-6 to claude-sonnet-4-6_thinking-high. ECI publishes no reasoning effort, so clause 1 (assume-highest) applies and the highest Claude Sonnet 4.6 tier in elo_refined.csv is the thinking-high run; the non-thinking pick predates the reasoning-effort rule and was missed by the 2026-07 pass that moved the sibling Claude Opus 4.6 row. arc_agi_2, bullshit_bench and vals_index all map Sonnet 4.6 to the thinking-high player.","Effort is assumed, not sourced: Epoch does not publish the reasoning effort behind the ECI Claude Sonnet 4.6 run.",cross_ref_eci_refresh_2026_07,claude-sonnet-4-6
vals_index,vals_index.csv,vals_index:0015:anthropic_claude_sonnet_4_6,anthropic/claude-sonnet-4-6,claude-sonnet-4-6_thinking-high,anthropic/claude-sonnet-4-6,variant-compatible,reviewed_2026_07_vals_index,high,Anthropic,llm_chess_inventory,high,anthropic,vals_index_v1_2_2026_07_23,compute_effort=max,reasoning_or_configured,max,reasoning,thinking-high,nearest-tier,vals_index_v1_2_payload; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"Same model. The Vals row sets reasoning=True and compute_effort=max, so it is the thinking configuration: it maps to claude-sonnet-4-6_thinking-high rather than the non-thinking claude-sonnet-4-6. No max tier exists, so clause 3 substitutes upward to thinking-high.",compute_effort=max vs thinking-high; the efforts are not identical.,cross_ref_vals_index_2026_07,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0146:claude_sonnet_4_thinking_16k,Claude Sonnet 4 (Thinking 16K),claude-sonnet-4_thinking_16000,Claude Sonnet 4 (Thinking 16K),alias,qa_passed,high,Anthropic,llm_chess_inventory,high,Anthropic,2025-05-14,,reasoning_or_configured,16k,reasoning,thinking_16000,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,16K thinking row exists in llm_chess.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0073:anthropic_claude_sonnet_4_reasoning_high,anthropic/claude-sonnet-4@reasoning=high,claude-sonnet-4_thinking_16000,anthropic/claude-sonnet-4@reasoning=high,variant-compatible,reviewed_2026_05,medium,Anthropic,llm_chess_inventory,high,anthropic,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,reasoning,thinking_16000,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench anthropic/claude-sonnet-4 reasoning=high maps to elo claude-sonnet-4_thinking_16000 with a reasoning-config caveat.,,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0072,Claude Sonnet 4,claude-sonnet-4_thinking_16000,Claude Sonnet 4,accepted,qa_passed,seed-medium,Anthropic,llm_chess_inventory,high,Claude,legacy_bridge_column,,unknown,,reasoning,thinking_16000,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,claude-sonnet-4_thinking_16000
arc_agi_2,arc_agi_2.csv,arc_agi_2:0084:deepseek_v3_2,Deepseek V3.2,deepseek-V3.2_non-reasoning,Deepseek V3.2,alias,qa_passed,high,DeepSeek,llm_chess_inventory,high,Deepseek,2025-12-01,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Current llm_chess inventory has the non-reasoning DeepSeek V3.2 row.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0130:deepseek_deepseek_v3_2_reasoning_none,deepseek/deepseek-v3.2@reasoning=none,deepseek-V3.2_non-reasoning,deepseek/deepseek-v3.2@reasoning=none,variant-compatible,reviewed_2026_05,medium,DeepSeek,llm_chess_inventory,high,deepseek,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,not_reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench deepseek/deepseek-v3.2 reasoning=none maps to elo deepseek-V3.2_non-reasoning with a reasoning-config caveat.,high is a reasoning run; no reasoning V3.2 in elo (only deepseek-V3.2_non-reasoning).,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0048,DeepSeek-V3.2,deepseek-V3.2_non-reasoning,DeepSeek-V3.2,accepted,reviewed_2026_07_eci_refresh,medium,DeepSeek,llm_chess_inventory,high,DeepSeek-V3,epoch_eci_refresh_2026_07,,unknown,,not_reasoning,,assume-highest,epoch_eci_scores_csv_2026_07_28; elo_refined.csv; models_metadata.csv; reasoning_effort_rule:README.md#stage-ownership,"Resolved from mapping-research/eci.md priority-queue entry 6. Epoch lists DeepSeek-V3.2 and DeepSeek-V3.2-Exp as separate rows, so the plain label is the final 2025-12 release, the same identity arc_agi_2 maps to deepseek-V3.2_non-reasoning. deepseek-V3.2_non-reasoning is the only V3.2 entry in elo_refined.csv, so clause 1 has a single candidate.","Forced substitution: clause 1 assumes Epoch's run used the reasoning mode, but LLM Chess only ran V3.2 non-reasoning. Coverage wins, yet the two efforts do not agree. DeepSeek-V3.2-Exp stays unmatched as a distinct experimental release.",cross_ref_eci_refresh_2026_07,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0176:deepseek_r1,Deepseek R1,deepseek-r1,Deepseek R1,alias,qa_passed,high,DeepSeek,llm_chess_inventory,high,Deepseek,2025-01-22,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess row exists.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0135:deepseek_deepseek_r1_reasoning_none,deepseek/deepseek-r1@reasoning=none,deepseek-r1,deepseek/deepseek-r1@reasoning=none,variant-compatible,reviewed_2026_05,medium,DeepSeek,llm_chess_inventory,high,deepseek,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench deepseek/deepseek-r1 reasoning=none maps to elo deepseek-r1 with a reasoning-config caveat.,Mapped to the original deepseek-r1; the effort rows collapse to it (not the 0528 refresh).,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0142:deepseek_deepseek_r1_reasoning_xhigh,deepseek/deepseek-r1@reasoning=xhigh,deepseek-r1,deepseek/deepseek-r1@reasoning=xhigh,variant-compatible,reviewed_2026_05,medium,DeepSeek,llm_chess_inventory,high,deepseek,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench deepseek/deepseek-r1 reasoning=xhigh maps to elo deepseek-r1 with a reasoning-config caveat.,Mapped to the original deepseek-r1; the effort rows collapse to it (not the 0528 refresh).,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0084,DeepSeek-R1,deepseek-r1,DeepSeek-R1,accepted,qa_passed,seed-medium,DeepSeek,llm_chess_inventory,high,DeepSeek,legacy_bridge_column,,unknown,,reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,deepseek-r1
arc_agi_2,arc_agi_2.csv,arc_agi_2:0136:deepseek_r1_05_28,Deepseek R1 (05/28),deepseek-r1-0528,Deepseek R1 (05/28),alias,qa_passed,high,DeepSeek,llm_chess_inventory,high,Deepseek,2025-05-28,,unknown,,reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Date-specific llm_chess row exists.,,published_mapping_review,
eci,eci.csv,eci:0073,DeepSeek-R1 (May 2025),deepseek-r1-0528,DeepSeek-R1 (May 2025),accepted,qa_passed,seed-medium,DeepSeek,llm_chess_inventory,high,DeepSeek,legacy_bridge_column,,unknown,,reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,deepseek-r1-0528
eci,eci.csv,eci:0103,DeepSeek-V3,deepseek-v3,DeepSeek-V3,accepted,qa_passed,seed-medium,DeepSeek,llm_chess_inventory,high,DeepSeek,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,deepseek-v3
eci,eci.csv,eci:0090,DeepSeek-V3 (Mar 2025),deepseek-v3-0324,DeepSeek-V3 (Mar 2025),accepted,qa_passed,seed-medium,DeepSeek,llm_chess_inventory,high,DeepSeek,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,deepseek-v3-0324
eci,eci.csv,eci:0133,Gemini 1.5 Flash (May 2024),gemini-1.5-flash-001,Gemini 1.5 Flash (May 2024),accepted,qa_passed,seed-medium,Google,llm_chess_inventory,high,Gemini 1,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gemini-1.5-flash-001
eci,eci.csv,eci:0110,Gemini 1.5 Flash (Sep 2024),gemini-1.5-flash-001,Gemini 1.5 Flash (Sep 2024),accepted,qa_passed,seed-medium,Google,llm_chess_inventory,high,Gemini 1,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gemini-1.5-flash-001
arc_agi_2,arc_agi_2.csv,arc_agi_2:0171:gemini_1_5_pro,Gemini 1.5 Pro,gemini-1.5-pro-preview,Gemini 1.5 Pro,variant-compatible,qa_passed,medium,Google,llm_chess_inventory,high,Google,2025-02-15,,unknown,,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,"Family matches, but the llm_chess row retains the preview suffix.",,published_mapping_review,
eci,eci.csv,eci:0123,Gemini 1.5 Pro (May 2024),gemini-1.5-pro-preview,Gemini 1.5 Pro (May 2024),accepted,qa_passed,seed-medium,Google,llm_chess_inventory,high,Gemini 1,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gemini-1.5-pro-preview
eci,eci.csv,eci:0104,Gemini 1.5 Pro (Sept 2024),gemini-1.5-pro-preview,Gemini 1.5 Pro (Sept 2024),accepted,qa_passed,seed-medium,Google,llm_chess_inventory,high,Gemini 1,legacy_bridge_column,,unknown,,not_reasoning,,,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gemini-1.5-pro-preview
bullshit_bench,bullshit_bench.csv,bullshit_bench:0114:google_gemini_2_0_flash_001_reasoning_default,google/gemini-2.0-flash-001@reasoning=default,gemini-2.0-flash-001,google/gemini-2.0-flash-001@reasoning=default,alias,reviewed_2026_05,high,Google,llm_chess_inventory,high,google,bullshit_bench_v2_2026_05,reasoning=default,unknown,,not_reasoning,,name_alias,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench google/gemini-2.0-flash-001 is the same model as elo gemini-2.0-flash-001.,,cross_ref_bullshit_bench_2026_05,
